remap_id,entity_name
24388,Fans of unique menu items
24389,family-run vibe
24391,fun concept
24392,variety of food items
24394,chic furniture
24395,versatile storage solutions
24397,Swedish meatballs
24398,showrooms
24399,showrooms for inspiration
24400,personalization options
24401,personalize space
24402,high-quality nail salon experience
24403,leisurely environment
24404,personal toolboxes
24405,New clients
24407,smaller theaters
24409,unique movie experiences
24410,casual yet upscale
24411,extra meal for tomorrow
24412,dinner dishes
24413,cozy yet trendy atmosphere
24414,People looking for new favorite spot
24417,top-tier pizzas
24420,space suitable for private events
24421,variety of interesting rolls
24424,limited yet excellent menu options
24425,"Lovers of cozy, intimate dining experiences"
24427,"classic, old-world Italian dishes"
24428,Fans of classic Italian dishes
24429,vegan salads
24430,"laid-back, grunge"
24431,late-night cafe options
24432,great hangout space
24433,staff interactions
24434,reliable delivery
24437,communal dining setting
24438,"Users who enjoy unique, flavorful Moroccan cuisine"
24439,"romantic, historic ambiance"
24440,Diners seeking romantic ambiance
24441,Diners seeking historic ambiance
24445,busy crowds
24448,customize-your-own falafel sandwiches
24449,various fresh ingredients
24450,not ideal for first dates
24451,Late-night munchies seekers
24452,Fans of packed sports bars
24454,"clean, welcoming, and challenging environment"
24455,flexible class options
24456,Those seeking a fitness studio
24458,grooming
24459,Pet service
24460,wide range of pet services
24461,fast-fired pizza
24462,blood orange lemonade
24463,Tex-Mex breakfast
24465,Fans of flavorful Tex-Mex breakfast
24466,Dinarians
24467,rotating menu options
24469,Shakespearean pub crawls
24470,wine tasting tours
24471,"inviting, dim-lit environment"
24472,flavored pancakes
24473,Lovers of hearty American breakfasts
24475,Sasquatch Burger
24478,Mole poblano enchiladas
24480,Japanese-Vietnamese fusion cuisine
24481,robata
24482,hearty broths
24484,dish customization
24485,Fans of unique and flavorful Japanese-Vietnamese fusion cuisine
24486,great locations
24487,spectacular rooms
24490,hotel experience
24492,Happy hour attendees
24495,customers seeking comfort food
24496,delicious freshly baked sweets
24497,varied cocktail/wine selection
24498,Bakery Bar
24499,Fans of sweets
24500,Chill hangouts
24501,Fans of unique cake flavors
24502,salsa music
24503,dance lessons
24506,pizza with unique options
24507,stuffed crust
24508,Wildbread
24509,nostalgic cravings
24510,Honey Walnut Shrimp
24511,Individuals who enjoy a friendly atmosphere
24513,hibachi chicken fried rice
24517,old-school Italian eats
24519,bingo nights
24520,comedic performances
24522,Fans of nightlife experiences
24524,party rooms
24525,arcade areas
24527,those looking for a lively atmosphere
24529,signature sauces
24530,good quality balsamic vinaigrette
24531,Celiacs
24532,Seafood fans
24533,Hot sauce aficionados
24534,Italian traditionalists
24535,modern and clean restaurant interiors
24538,lack of split checks
24540,local brew
24541,individuals seeking comfort food
24544,popsicle flavors
24545,cute and simple ambiance
24550,hidden gem dining experience
24552,quick Mo
24554,short breaks
24555,Steak & Seafood restaurant
24557,affordable food and drink options
24558,Fans of casual atmospheres
24559,NOLA
24561,oyster sandwiches
24562,Gulf oysters
24565,high-quality skincare products
24567,effective beauty items
24568,Beauty enthusiasts
24570,non-traditional sushi
24571,speciality dishes
24573,historic neighborhoods
24574,charismatic conductors
24575,a transportation experience
24576,Users who enjoy historic neighborhoods
24577,Users who enjoy charismatic conductors
24578,Users who enjoy a transportation experience
24580,mojo de ajo
24581,Fans of gelato
24582,Mexican mocha
24583,cream sodas
24584,diverse tastes
24585,preferences
24586,upbeat staff
24587,quick and tasty meals
24588,Individuals who enjoy friendly service
24589,sunset views
24590,those who appreciate delicious drinks
24591,local entertainment
24595,South Bend
24596,cozy and serene atmosphere
24597,third-wave experience
24598,neighborhood environment
24600,trivia competitions
24601,welcoming crowd
24602,excellent hand-patted burgers
24604,made-from-scratch food
24605,Fans of classic American breakfast
24606,Lovers of made-from-scratch food
24607,Individuals seeking gluten-free options
24608,unique movie-going experience
24609,weekend horror movie nights
24614,quiet coffee shop atmosphere
24615,"trendy, industrial-chic decor"
24616,Brussel sprout casserole
24617,flavorful marinated meats
24620,self-serve ice cream
24621,authentic Korean BBQ
24622,lavish ambiance
24624,artisanal ice cream
24625,alligator shepherd pie
24626,Cajun style coleslaw
24628,comfy bars
24629,fantastic people
24630,Tasty barbeque
24632,Fans of good music
24633,"cozy, casual spot"
24634,"cozy, tiny coffee shop"
24636,classic atmosphere
24638,Shredded Beef Enchiladas
24639,Dog-friendly beach
24641,amenities for dogs
24644,sampler
24645,smokiness
24647,corn spoonbread
24648,hotpot dishes
24650,trendy crowd
24652,a variety of seating options
24653,Barcadia
24654,red gravy dishes
24655,linguine and clams
24656,South Philly vibe
24657,Fans of cozy Italian trattorias
24658,authentic beer garden vibes
24659,kids specials
24662,tidy food
24663,judgment-free environment
24664,healthy food enthusiasts
24665,individuals seeking budget-friendly options
24666,vegetarian-friendly
24667,great view by the river
24669,lively location
24671,deli-style options
24672,variety of bagels
24673,good selection of options
24674,"Users who enjoy a variety of bagels, sandwiches, and deli-style options"
24675,fresh crust
24676,quaint and welcoming atmosphere
24677,quality refurbished products
24678,trendy geek atmosphere
24679,vegetarian dish
24680,dinner outings
24681,Fans of neighborhood dive bars
24682,NOLA-inspired dishes
24683,steakhouses
24686,"laid-back, quirky atmosphere"
24688,church theme
24689,hipster crowds
24691,attentive veterinarians
24696,progressive art
24697,unique exhibitions
24698,diverse exhibitions
24700,cornfield maze
24702,seasonal decor
24703,farm exploring
24704,People who enjoy seasonal activities
24705,shoe repair service
24707,neat and organized store
24708,Users who appreciate shoe repair service
24709,Shoe repair
24712,People who appreciate high-quality dining experiences
24713,unlimited sides
24714,orchestral music
24715,mesmerizing performances
24716,Symphony Hall
24718,people seeking cultural experiences
24722,bustling diner-style atmosphere
24723,off-peak dining experiences
24724,Malaysian restaurant
24725,Korean influences
24726,Vietnamese influences
24727,not too crowded setting
24729,old world Italy
24730,old town
24732,Lovers of Japanese cuisine
24738,unique bar food offerings
24740,"cool, hipster ambiance"
24741,Fishtown
24742,incredible menu
24743,casual upscale sports bar
24744,Old Courthouse
24746,groups seeking lively atmosphere
24747,margarita enthusiasts
24748,people who appreciate good value
24749,Vietnamese desserts
24750,Fans of Vietnamese desserts
24751,People who appreciate a wide variety of drinks
24753,signature grilled 4-cheese sandwich
24754,tomato soup
24755,Individuals who enjoy casinos
24756,People who appreciate clean facilities
24757,People who enjoy games
24758,People who prefer entertainment options
24761,good happy hours
24762,Three Martini Lunch
24763,diverse trails
24765,dog walkers
24766,adventurers of all levels
24769,Individuals seeking quick delivery
24771,Tower Grove Park
24773,variety of food trucks
24774,Trying a variety of food
24776,spinach potato skins
24777,hometown
24779,fun and bright space
24780,great meat selection
24781,vegan/gluten-free options
24784,homemade pies
24787,excellent shows
24789,suggestions
24790,Cheese shop
24791,calm study/work environments
24793,unique sandwich
24794,unique tea
24795,extravagant weddings
24796,trendy venues
24797,Wedding venue
24798,outlets
24800,vermicelli dishes
24802,pho broth
24803,non-alcoholic drinks
24804,creative signature pizzas
24807,variety of tea selections
24808,traditional afternoon tea
24809,British imported goods
24810,casual yet elegant dining atmosphere
24811,charming tea rooms
24812,Interesting flavor combinations
24813,local coffee experiences
24815,local following
24817,"cozy, modern setting"
24819,"new, clean theaters"
24820,great screens
24823,restaurant options
24825,Noodle restaurant
24826,satisfying dining
24829,individuals looking for hidden gem restaurants
24830,those seeking affordable yet satisfying dining experiences
24832,artisan cheese
24834,Taco Thursdays
24835,Users who enjoy laid-back bars with a fun atmosphere
24838,healthy smoothies
24842,fun date
24844,perfectly crafted crust
24845,urban vibes
24846,"no-frills, industrial setting"
24848,laid-back dining vibes
24849,Airport dining
24850,seafood po'boys
24851,garlic Tabasco
24852,Po-Boys Restaurant
24853,neighborhood eateries
24854,Users who appreciate authentic eateries
24856,quick and casual dining experiences
24857,Macaroni & Cheese restaurant
24858,Sewell
24859,rustic dining atmosphere
24860,those looking for a solid local dining experience
24861,cozy neighborhood restaurant
24862,delicious breadsticks
24864,unique breakfast items
24865,tasty breakfast items
