model,user_id,interaction_bin,precision@20,recall@20,ndcg@20
base,3971,0-9,0.0,0.0,0.0
base,3972,40-49,0.05,0.07692307692307693,0.05397642893687311
base,3973,20-29,0.0,0.0,0.0
base,3974,10-19,0.05,0.16666666666666666,0.0740318445087683
base,3975,0-9,0.05,0.5,0.14186890186599416
base,3976,10-19,0.0,0.0,0.0
base,3977,10-19,0.05,0.2,0.08681077623592635
base,3978,20-29,0.05,0.14285714285714285,0.11838279295536291
base,3979,10-19,0.0,0.0,0.0
base,3980,20-29,0.0,0.0,0.0
base,3981,10-19,0.05,0.25,0.19519002499605084
base,3982,20-29,0.0,0.0,0.0
base,3983,10-19,0.0,0.0,0.0
base,3984,0-9,0.0,0.0,0.0
base,3985,0-9,0.0,0.0,0.0
base,3986,40-49,0.0,0.0,0.0
base,3987,10-19,0.0,0.0,0.0
base,3988,0-9,0.0,0.0,0.0
base,3989,0-9,0.0,0.0,0.0
base,3990,0-9,0.0,0.0,0.0
base,3991,0-9,0.05,0.5,0.17723928678404774
base,3992,0-9,0.0,0.0,0.0
base,3993,40-49,0.05,0.07142857142857142,0.04455257454866284
base,3994,10-19,0.0,0.0,0.0
base,3995,60+,0.15,0.16666666666666666,0.12143358067121665
base,3996,0-9,0.0,0.0,0.0
base,3997,30-39,0.05,0.09090909090909091,0.1036806144573329
base,3998,20-29,0.1,0.25,0.1684814594203106
base,3999,0-9,0.05,0.5,0.15000679310833784
base,4000,30-39,0.0,0.0,0.0
base,4001,0-9,0.0,0.0,0.0
base,4002,0-9,0.0,0.0,0.0
base,4003,10-19,0.0,0.0,0.0
base,4004,0-9,0.0,0.0,0.0
base,4005,60+,0.1,0.1111111111111111,0.195870194580096
base,4006,10-19,0.0,0.0,0.0
base,4007,0-9,0.0,0.0,0.0
base,4008,0-9,0.0,0.0,0.0
base,4009,20-29,0.0,0.0,0.0
base,4010,0-9,0.05,0.3333333333333333,0.11047239495909743
base,4011,0-9,0.0,0.0,0.0
base,4012,0-9,0.0,0.0,0.0
base,4013,20-29,0.05,0.14285714285714285,0.06871908322857272
base,4014,0-9,0.0,0.0,0.0
base,4015,0-9,0.0,0.0,0.0
base,4016,0-9,0.05,0.3333333333333333,0.11047239495909743
base,4017,0-9,0.0,0.0,0.0
base,4018,20-29,0.1,0.25,0.12402281131816814
base,4019,10-19,0.0,0.0,0.0
base,4020,10-19,0.0,0.0,0.0
base,4021,0-9,0.05,0.3333333333333333,0.12325583919272352
base,4022,20-29,0.05,0.125,0.07311683844390994
base,4023,0-9,0.05,0.3333333333333333,0.11731968150568911
base,4024,20-29,0.0,0.0,0.0
base,4025,0-9,0.0,0.0,0.0
base,4026,10-19,0.0,0.0,0.0
base,4027,10-19,0.0,0.0,0.0
base,4028,10-19,0.05,0.3333333333333333,0.18154179253735267
base,4029,20-29,0.0,0.0,0.0
base,4030,10-19,0.0,0.0,0.0
base,4031,0-9,0.0,0.0,0.0
base,4032,0-9,0.0,0.0,0.0
base,4033,0-9,0.0,0.0,0.0
base,4034,20-29,0.0,0.0,0.0
base,4035,0-9,0.0,0.0,0.0
base,4036,60+,0.1,0.06451612903225806,0.08078417126259926
base,4037,40-49,0.05,0.07142857142857142,0.04195229264874745
base,4038,10-19,0.0,0.0,0.0
base,4039,40-49,0.0,0.0,0.0
base,4040,0-9,0.0,0.0,0.0
base,4041,20-29,0.0,0.0,0.0
base,4042,0-9,0.0,0.0,0.0
base,4043,20-29,0.0,0.0,0.0
base,4044,0-9,0.0,0.0,0.0
base,4045,20-29,0.0,0.0,0.0
base,4046,40-49,0.1,0.16666666666666666,0.12300751415496051
base,4047,10-19,0.0,0.0,0.0
base,4048,10-19,0.0,0.0,0.0
base,4049,0-9,0.0,0.0,0.0
base,4050,0-9,0.0,0.0,0.0
base,4051,20-29,0.0,0.0,0.0
base,4052,10-19,0.0,0.0,0.0
base,4053,10-19,0.0,0.0,0.0
base,4054,60+,0.05,0.027777777777777776,0.036356287988538835
base,4055,10-19,0.0,0.0,0.0
base,4056,10-19,0.0,0.0,0.0
base,4057,0-9,0.0,0.0,0.0
base,4058,10-19,0.1,0.3333333333333333,0.38437713124798545
base,4059,0-9,0.0,0.0,0.0
base,4060,10-19,0.0,0.0,0.0
base,4061,10-19,0.0,0.0,0.0
base,4062,30-39,0.05,0.1111111111111111,0.06016179456846956
base,4063,0-9,0.0,0.0,0.0
base,4064,10-19,0.0,0.0,0.0
base,4065,10-19,0.0,0.0,0.0
base,4066,50-59,0.1,0.125,0.10064251602624961
base,4067,30-39,0.0,0.0,0.0
base,4068,40-49,0.05,0.09090909090909091,0.08021827351724287
base,4069,40-49,0.05,0.07692307692307693,0.09336388246267398
base,4070,60+,0.2,0.06451612903225806,0.24414459807102395
base,4071,0-9,0.0,0.0,0.0
base,4072,0-9,0.0,0.0,0.0
base,4073,20-29,0.0,0.0,0.0
base,4074,0-9,0.0,0.0,0.0
base,4075,20-29,0.0,0.0,0.0
base,4076,10-19,0.0,0.0,0.0
base,4077,10-19,0.05,0.25,0.08887792306803073
base,4078,0-9,0.0,0.0,0.0
base,4079,0-9,0.0,0.0,0.0
base,4080,40-49,0.05,0.08333333333333333,0.0547726610138292
base,4081,10-19,0.0,0.0,0.0
base,4082,10-19,0.0,0.0,0.0
base,4083,10-19,0.0,0.0,0.0
base,4084,10-19,0.05,0.16666666666666666,0.10778915452451093
base,4085,0-9,0.0,0.0,0.0
base,4086,10-19,0.05,0.16666666666666666,0.07947838320659593
base,4087,10-19,0.0,0.0,0.0
base,4088,20-29,0.0,0.0,0.0
base,4089,10-19,0.0,0.0,0.0
base,4090,10-19,0.1,0.5,0.19751591901916077
base,4091,10-19,0.05,0.3333333333333333,0.12011565579805131
base,4092,0-9,0.0,0.0,0.0
base,4093,0-9,0.0,0.0,0.0
base,4094,10-19,0.0,0.0,0.0
base,4095,20-29,0.0,0.0,0.0
base,4096,30-39,0.05,0.1111111111111111,0.05533181737932847
base,4097,10-19,0.0,0.0,0.0
base,4098,10-19,0.0,0.0,0.0
base,4099,10-19,0.0,0.0,0.0
base,4100,10-19,0.0,0.0,0.0
base,4101,20-29,0.05,0.125,0.2529427027676571
base,4102,0-9,0.0,0.0,0.0
base,4103,60+,0.05,0.05263157894736842,0.03520132288421838
base,4104,60+,0.05,0.058823529411764705,0.041389435449602524
base,4105,60+,0.0,0.0,0.0
base,4106,40-49,0.0,0.0,0.0
base,4107,0-9,0.0,0.0,0.0
base,4108,10-19,0.05,0.3333333333333333,0.2960819109658652
base,4109,30-39,0.0,0.0,0.0
base,4110,10-19,0.1,0.6666666666666666,0.25851335044203005
base,4111,10-19,0.0,0.0,0.0
base,4112,0-9,0.0,0.0,0.0
base,4113,0-9,0.0,0.0,0.0
base,4114,0-9,0.05,0.3333333333333333,0.16716045496620227
base,4115,20-29,0.0,0.0,0.0
base,4116,30-39,0.05,0.1,0.06625422345438903
base,4117,20-29,0.0,0.0,0.0
base,4118,0-9,0.0,0.0,0.0
base,4119,10-19,0.0,0.0,0.0
base,4120,10-19,0.05,0.3333333333333333,0.46927872602275644
base,4121,10-19,0.05,0.2,0.09165402792833294
base,4122,60+,0.2,0.14814814814814814,0.25893818456056483
base,4123,10-19,0.05,0.3333333333333333,0.18154179253735267
base,4124,20-29,0.0,0.0,0.0
base,4125,10-19,0.05,0.25,0.11751610475642714
base,4126,0-9,0.0,0.0,0.0
base,4127,0-9,0.05,0.3333333333333333,0.12011565579805131
base,4128,0-9,0.0,0.0,0.0
base,4129,20-29,0.05,0.16666666666666666,0.07745351606183934
base,4130,10-19,0.05,0.2,0.09803928583135704
base,4131,10-19,0.0,0.0,0.0
base,4132,10-19,0.05,0.25,0.08887792306803073
base,4133,10-19,0.05,0.16666666666666666,0.07123530534387781
base,4134,0-9,0.0,0.0,0.0
base,4135,10-19,0.0,0.0,0.0
base,4136,40-49,0.0,0.0,0.0
base,4137,20-29,0.05,0.16666666666666666,0.19092086617893467
base,4138,10-19,0.0,0.0,0.0
base,4139,10-19,0.0,0.0,0.0
base,4140,20-29,0.05,0.16666666666666666,0.19092086617893467
base,4141,30-39,0.05,0.1111111111111111,0.056366852960949364
base,4142,10-19,0.0,0.0,0.0
base,4143,40-49,0.0,0.0,0.0
base,4144,10-19,0.05,0.25,0.3903800499921017
base,4145,10-19,0.0,0.0,0.0
base,4146,20-29,0.0,0.0,0.0
base,4147,50-59,0.0,0.0,0.0
base,4148,20-29,0.0,0.0,0.0
base,4149,30-39,0.0,0.0,0.0
base,4150,0-9,0.0,0.0,0.0
base,4151,20-29,0.0,0.0,0.0
base,4152,10-19,0.0,0.0,0.0
base,4153,60+,0.05,0.05263157894736842,0.05678491519230736
base,4154,0-9,0.0,0.0,0.0
base,4155,10-19,0.0,0.0,0.0
base,4156,0-9,0.0,0.0,0.0
base,4157,0-9,0.0,0.0,0.0
base,4158,10-19,0.0,0.0,0.0
base,4159,0-9,0.0,0.0,0.0
base,4160,20-29,0.0,0.0,0.0
base,4161,20-29,0.0,0.0,0.0
base,4162,10-19,0.0,0.0,0.0
base,4163,10-19,0.0,0.0,0.0
base,4164,0-9,0.05,0.3333333333333333,0.1125388887954676
base,4165,10-19,0.0,0.0,0.0
base,4166,0-9,0.05,0.5,0.14434031438272124
base,4167,0-9,0.05,0.3333333333333333,0.12681701683239352
base,4168,0-9,0.1,0.6666666666666666,0.4269839011340625
base,4169,0-9,0.0,0.0,0.0
base,4170,10-19,0.0,0.0,0.0
base,4171,10-19,0.0,0.0,0.0
base,4172,30-39,0.05,0.1,0.05278074934727935
base,4173,10-19,0.0,0.0,0.0
base,4174,10-19,0.0,0.0,0.0
base,4175,60+,0.05,0.041666666666666664,0.04105877938688906
base,4176,60+,0.15,0.15,0.21593468770745455
base,4177,0-9,0.0,0.0,0.0
base,4178,30-39,0.0,0.0,0.0
base,4179,0-9,0.0,0.0,0.0
base,4180,40-49,0.05,0.07692307692307693,0.04779446988744361
base,4181,10-19,0.0,0.0,0.0
base,4182,10-19,0.0,0.0,0.0
base,4183,10-19,0.0,0.0,0.0
base,4184,0-9,0.05,0.3333333333333333,0.1125388887954676
base,4185,0-9,0.0,0.0,0.0
base,4186,0-9,0.0,0.0,0.0
base,4187,10-19,0.0,0.0,0.0
base,4188,40-49,0.1,0.16666666666666666,0.11454212921625206
base,4189,10-19,0.05,0.3333333333333333,0.46927872602275644
base,4190,0-9,0.05,0.3333333333333333,0.18154179253735267
base,4191,30-39,0.0,0.0,0.0
base,4192,30-39,0.05,0.1111111111111111,0.05876138735362134
base,4193,50-59,0.1,0.13333333333333333,0.10067561628857911
base,4194,30-39,0.15,0.2727272727272727,0.16817069942399612
base,4195,0-9,0.0,0.0,0.0
base,4196,10-19,0.0,0.0,0.0
base,4197,10-19,0.05,0.3333333333333333,0.1125388887954676
base,4198,10-19,0.0,0.0,0.0
base,4199,30-39,0.05,0.09090909090909091,0.05307577057513386
base,4200,0-9,0.0,0.0,0.0
base,4201,0-9,0.0,0.0,0.0
base,4202,40-49,0.1,0.16666666666666666,0.11088559359140802
base,4203,0-9,0.05,0.3333333333333333,0.20210734650054757
base,4204,10-19,0.05,0.2,0.3391602052736161
base,4205,0-9,0.05,0.5,0.3065735963827292
base,4206,20-29,0.05,0.14285714285714285,0.07219614103266732
base,4207,10-19,0.05,0.3333333333333333,0.12325583919272352
base,4208,10-19,0.0,0.0,0.0
base,4209,10-19,0.0,0.0,0.0
base,4210,30-39,0.05,0.1,0.053845569940583225
base,4211,10-19,0.0,0.0,0.0
base,4212,0-9,0.05,0.5,0.18457569677956817
base,4213,10-19,0.0,0.0,0.0
base,4214,40-49,0.05,0.08333333333333333,0.07596161868673496
base,4215,0-9,0.0,0.0,0.0
base,4216,10-19,0.0,0.0,0.0
base,4217,10-19,0.0,0.0,0.0
base,4218,20-29,0.05,0.125,0.06323567569191428
base,4219,10-19,0.05,0.3333333333333333,0.2960819109658652
base,4220,0-9,0.0,0.0,0.0
base,4221,0-9,0.0,0.0,0.0
base,4222,0-9,0.0,0.0,0.0
base,4223,0-9,0.0,0.0,0.0
base,4224,10-19,0.0,0.0,0.0
base,4225,0-9,0.0,0.0,0.0
base,4226,30-39,0.0,0.0,0.0
base,4227,20-29,0.0,0.0,0.0
base,4228,0-9,0.0,0.0,0.0
base,4229,10-19,0.0,0.0,0.0
base,4230,20-29,0.0,0.0,0.0
base,4231,10-19,0.0,0.0,0.0
base,4232,10-19,0.0,0.0,0.0
base,4233,0-9,0.0,0.0,0.0
base,4234,10-19,0.0,0.0,0.0
base,4235,20-29,0.05,0.14285714285714285,0.07035680323970717
base,4236,40-49,0.05,0.09090909090909091,0.04972780777662495
base,4237,10-19,0.0,0.0,0.0
base,4238,10-19,0.05,0.3333333333333333,0.20210734650054757
base,4239,60+,0.05,0.045454545454545456,0.039621067055815605
base,4240,10-19,0.05,0.2,0.0890802702182344
base,4241,10-19,0.0,0.0,0.0
base,4242,10-19,0.0,0.0,0.0
base,4243,10-19,0.0,0.0,0.0
base,4244,10-19,0.05,0.2,0.0890802702182344
base,4245,20-29,0.0,0.0,0.0
base,4246,0-9,0.0,0.0,0.0
base,4247,10-19,0.0,0.0,0.0
base,4248,30-39,0.0,0.0,0.0
base,4249,0-9,0.0,0.0,0.0
base,4250,10-19,0.0,0.0,0.0
base,4251,10-19,0.05,0.16666666666666666,0.15130120674940672
base,4252,0-9,0.0,0.0,0.0
base,4253,10-19,0.0,0.0,0.0
base,4254,20-29,0.05,0.16666666666666666,0.19092086617893467
base,4255,20-29,0.0,0.0,0.0
base,4256,10-19,0.0,0.0,0.0
base,4257,10-19,0.05,0.3333333333333333,0.11047239495909743
base,4258,10-19,0.05,0.2,0.10209739512291163
base,4259,0-9,0.05,0.3333333333333333,0.46927872602275644
base,4260,20-29,0.0,0.0,0.0
base,4261,0-9,0.0,0.0,0.0
base,4262,10-19,0.0,0.0,0.0
base,4263,0-9,0.0,0.0,0.0
base,4264,10-19,0.0,0.0,0.0
base,4265,60+,0.0,0.0,0.0
base,4266,0-9,0.0,0.0,0.0
base,4267,20-29,0.05,0.14285714285714285,0.06258116307550304
base,4268,0-9,0.05,0.5,0.15693994437792994
base,4269,0-9,0.0,0.0,0.0
base,4270,10-19,0.0,0.0,0.0
base,4271,10-19,0.0,0.0,0.0
base,4272,10-19,0.0,0.0,0.0
base,4273,20-29,0.0,0.0,0.0
base,4274,0-9,0.1,0.6666666666666666,0.27129679467565615
base,4275,40-49,0.0,0.0,0.0
base,4276,0-9,0.0,0.0,0.0
base,4277,10-19,0.05,0.25,0.09361800268759637
base,4278,30-39,0.0,0.0,0.0
base,4279,0-9,0.0,0.0,0.0
base,4280,20-29,0.0,0.0,0.0
base,4281,20-29,0.0,0.0,0.0
base,4282,10-19,0.0,0.0,0.0
base,4283,60+,0.1,0.09090909090909091,0.07887161585765425
base,4284,60+,0.1,0.08695652173913043,0.06869457913685866
base,4285,10-19,0.0,0.0,0.0
base,4286,10-19,0.0,0.0,0.0
base,4287,10-19,0.0,0.0,0.0
base,4288,20-29,0.0,0.0,0.0
base,4289,30-39,0.0,0.0,0.0
base,4290,40-49,0.0,0.0,0.0
base,4291,30-39,0.0,0.0,0.0
base,4292,10-19,0.05,0.2,0.09165402792833294
base,4293,0-9,0.0,0.0,0.0
base,4294,20-29,0.0,0.0,0.0
base,4295,10-19,0.05,0.25,0.15101961822780524
base,4296,10-19,0.0,0.0,0.0
base,4297,10-19,0.0,0.0,0.0
base,4298,10-19,0.0,0.0,0.0
base,4299,0-9,0.0,0.0,0.0
base,4300,0-9,0.0,0.0,0.0
base,4301,0-9,0.1,0.6666666666666666,0.49818925746641285
base,4302,40-49,0.05,0.08333333333333333,0.0845667599404342
base,4303,0-9,0.0,0.0,0.0
base,4304,60+,0.1,0.1,0.09600736745887495
base,4305,10-19,0.0,0.0,0.0
base,4306,20-29,0.0,0.0,0.0
base,4307,20-29,0.0,0.0,0.0
base,4308,20-29,0.0,0.0,0.0
base,4309,10-19,0.05,0.25,0.09550669086270785
base,4310,60+,0.1,0.10526315789473684,0.13018348668707225
base,4311,0-9,0.0,0.0,0.0
base,4312,0-9,0.0,0.0,0.0
base,4313,10-19,0.05,0.2,0.14606834984270645
base,4314,10-19,0.0,0.0,0.0
base,4315,0-9,0.05,0.3333333333333333,0.2960819109658652
base,4316,20-29,0.0,0.0,0.0
base,4317,60+,0.0,0.0,0.0
base,4318,40-49,0.15,0.25,0.32801377665397785
base,4319,20-29,0.0,0.0,0.0
base,4320,0-9,0.0,0.0,0.0
base,4321,0-9,0.0,0.0,0.0
base,4322,10-19,0.05,0.25,0.11284514134893527
base,4323,0-9,0.0,0.0,0.0
base,4324,30-39,0.0,0.0,0.0
base,4325,20-29,0.05,0.125,0.05758752804519195
base,4326,10-19,0.05,0.25,0.11751610475642714
base,4327,20-29,0.0,0.0,0.0
base,4328,10-19,0.0,0.0,0.0
base,4329,20-29,0.0,0.0,0.0
base,4330,10-19,0.0,0.0,0.0
base,4331,10-19,0.0,0.0,0.0
base,4332,30-39,0.05,0.1,0.05278074934727935
base,4333,0-9,0.0,0.0,0.0
base,4334,10-19,0.0,0.0,0.0
base,4335,10-19,0.05,0.25,0.09189894336865458
base,4336,50-59,0.05,0.06666666666666667,0.060772229737720354
base,4337,0-9,0.05,0.3333333333333333,0.1480409554829326
base,4338,40-49,0.1,0.18181818181818182,0.10189045214830605
base,4339,0-9,0.0,0.0,0.0
base,4340,10-19,0.0,0.0,0.0
base,4341,0-9,0.05,0.5,0.18457569677956817
base,4342,30-39,0.0,0.0,0.0
base,4343,30-39,0.05,0.09090909090909091,0.13083036905940468
base,4344,10-19,0.0,0.0,0.0
base,4345,10-19,0.0,0.0,0.0
base,4346,10-19,0.0,0.0,0.0
base,4347,10-19,0.0,0.0,0.0
base,4348,0-9,0.0,0.0,0.0
base,4349,20-29,0.05,0.14285714285714285,0.17342765698823945
base,4350,20-29,0.0,0.0,0.0
base,4351,20-29,0.0,0.0,0.0
base,4352,10-19,0.05,0.16666666666666666,0.0874717141014082
base,4353,10-19,0.0,0.0,0.0
base,4354,20-29,0.0,0.0,0.0
base,4355,10-19,0.05,0.25,0.09550669086270785
base,4356,10-19,0.0,0.0,0.0
base,4357,10-19,0.0,0.0,0.0
base,4358,10-19,0.0,0.0,0.0
base,4359,0-9,0.0,0.0,0.0
base,4360,30-39,0.05,0.09090909090909091,0.13083036905940468
base,4361,0-9,0.0,0.0,0.0
base,4362,20-29,0.05,0.14285714285714285,0.09162544430476362
base,4363,10-19,0.05,0.25,0.09189894336865458
base,4364,10-19,0.0,0.0,0.0
base,4365,0-9,0.0,0.0,0.0
base,4366,0-9,0.0,0.0,0.0
base,4367,0-9,0.0,0.0,0.0
base,4368,30-39,0.0,0.0,0.0
base,4369,10-19,0.05,0.25,0.24630238874073
base,4370,40-49,0.05,0.09090909090909091,0.05446333035917803
base,4371,40-49,0.15,0.21428571428571427,0.3086079413271695
base,4372,10-19,0.0,0.0,0.0
base,4373,20-29,0.0,0.0,0.0
base,4374,0-9,0.0,0.0,0.0
base,4375,0-9,0.0,0.0,0.0
base,4376,0-9,0.0,0.0,0.0
base,4377,40-49,0.0,0.0,0.0
base,4378,10-19,0.1,0.5,0.3080351663449861
base,4379,10-19,0.0,0.0,0.0
base,4380,10-19,0.0,0.0,0.0
base,4381,20-29,0.0,0.0,0.0
base,4382,10-19,0.0,0.0,0.0
base,4383,0-9,0.0,0.0,0.0
base,4384,0-9,0.0,0.0,0.0
base,4385,0-9,0.0,0.0,0.0
base,4386,30-39,0.0,0.0,0.0
base,4387,0-9,0.0,0.0,0.0
base,4388,0-9,0.0,0.0,0.0
base,4389,10-19,0.0,0.0,0.0
base,4390,10-19,0.0,0.0,0.0
base,4391,10-19,0.1,0.3333333333333333,0.23877292085081492
base,4392,10-19,0.2,0.8,0.346026242836371
base,4393,10-19,0.0,0.0,0.0
base,4394,40-49,0.1,0.16666666666666666,0.1045425768872266
base,4395,10-19,0.0,0.0,0.0
base,4396,40-49,0.15,0.23076923076923078,0.33055261396178637
base,4397,10-19,0.0,0.0,0.0
base,4398,0-9,0.05,0.3333333333333333,0.12011565579805131
base,4399,20-29,0.0,0.0,0.0
base,4400,0-9,0.05,0.3333333333333333,0.12325583919272352
base,4401,10-19,0.0,0.0,0.0
base,4402,20-29,0.0,0.0,0.0
base,4403,0-9,0.0,0.0,0.0
base,4404,10-19,0.0,0.0,0.0
base,4405,0-9,0.0,0.0,0.0
base,4406,10-19,0.0,0.0,0.0
base,4407,10-19,0.0,0.0,0.0
base,4408,0-9,0.0,0.0,0.0
base,4409,10-19,0.0,0.0,0.0
base,4410,20-29,0.0,0.0,0.0
base,4411,0-9,0.0,0.0,0.0
base,4412,10-19,0.05,0.16666666666666666,0.07001560573318603
base,4413,10-19,0.0,0.0,0.0
base,4414,10-19,0.0,0.0,0.0
base,4415,20-29,0.05,0.16666666666666666,0.08440880858250024
base,4416,0-9,0.0,0.0,0.0
base,4417,10-19,0.0,0.0,0.0
base,4418,10-19,0.0,0.0,0.0
base,4419,20-29,0.0,0.0,0.0
base,4420,0-9,0.0,0.0,0.0
base,4421,0-9,0.0,0.0,0.0
base,4422,10-19,0.0,0.0,0.0
base,4423,10-19,0.0,0.0,0.0
base,4424,0-9,0.0,0.0,0.0
base,4425,20-29,0.1,0.2857142857142857,0.21172023935965292
base,4426,0-9,0.0,0.0,0.0
base,4427,0-9,0.0,0.0,0.0
base,4428,30-39,0.05,0.09090909090909091,0.04720998255710776
base,4429,10-19,0.0,0.0,0.0
base,4430,20-29,0.05,0.16666666666666666,0.0874717141014082
base,4431,0-9,0.05,0.3333333333333333,0.2960819109658652
base,4432,0-9,0.0,0.0,0.0
base,4433,60+,0.05,0.047619047619047616,0.0383846381653829
base,4434,0-9,0.0,0.0,0.0
base,4435,0-9,0.0,0.0,0.0
base,4436,0-9,0.0,0.0,0.0
base,4437,20-29,0.1,0.3333333333333333,0.3079834593168982
base,4438,0-9,0.05,0.3333333333333333,0.2960819109658652
base,4439,10-19,0.0,0.0,0.0
base,4440,10-19,0.05,0.25,0.123151194370365
base,4441,10-19,0.0,0.0,0.0
base,4442,0-9,0.0,0.0,0.0
base,4443,40-49,0.0,0.0,0.0
base,4444,40-49,0.05,0.07142857142857142,0.04195229264874745
base,4445,0-9,0.0,0.0,0.0
base,4446,10-19,0.0,0.0,0.0
base,4447,10-19,0.0,0.0,0.0
base,4448,40-49,0.1,0.15384615384615385,0.11003705819589292
base,4449,0-9,0.0,0.0,0.0
base,4450,0-9,0.0,0.0,0.0
base,4451,0-9,0.0,0.0,0.0
base,4452,20-29,0.05,0.16666666666666666,0.10778915452451093
base,4453,20-29,0.0,0.0,0.0
base,4454,0-9,0.0,0.0,0.0
base,4455,10-19,0.0,0.0,0.0
base,4456,0-9,0.0,0.0,0.0
base,4457,20-29,0.05,0.125,0.06323567569191428
base,4458,10-19,0.0,0.0,0.0
base,4459,0-9,0.0,0.0,0.0
base,4460,10-19,0.0,0.0,0.0
base,4461,10-19,0.0,0.0,0.0
base,4462,10-19,0.0,0.0,0.0
base,4463,60+,0.1,0.10526315789473684,0.09020391984290527
base,4464,0-9,0.0,0.0,0.0
base,4465,10-19,0.0,0.0,0.0
base,4466,10-19,0.0,0.0,0.0
base,4467,10-19,0.05,0.16666666666666666,0.30260241349881345
base,4468,10-19,0.0,0.0,0.0
base,4469,10-19,0.0,0.0,0.0
base,4470,0-9,0.0,0.0,0.0
base,4471,10-19,0.0,0.0,0.0
base,4472,20-29,0.0,0.0,0.0
base,4473,10-19,0.0,0.0,0.0
base,4474,10-19,0.05,0.3333333333333333,0.46927872602275644
base,4475,0-9,0.0,0.0,0.0
base,4476,0-9,0.0,0.0,0.0
base,4477,20-29,0.1,0.2857142857142857,0.20963430748981274
base,4478,10-19,0.0,0.0,0.0
base,4479,10-19,0.0,0.0,0.0
base,4480,20-29,0.05,0.125,0.0761433407173835
base,4481,50-59,0.0,0.0,0.0
base,4482,10-19,0.0,0.0,0.0
base,4483,10-19,0.0,0.0,0.0
base,4484,10-19,0.0,0.0,0.0
base,4485,10-19,0.0,0.0,0.0
base,4486,20-29,0.0,0.0,0.0
base,4487,10-19,0.0,0.0,0.0
base,4488,10-19,0.0,0.0,0.0
base,4489,40-49,0.0,0.0,0.0
base,4490,10-19,0.1,0.5,0.18949395586668
base,4491,50-59,0.1,0.125,0.2080311919628879
base,4492,10-19,0.0,0.0,0.0
base,4493,0-9,0.0,0.0,0.0
base,4494,10-19,0.0,0.0,0.0
base,4495,10-19,0.05,0.25,0.10253313861822189
base,4496,0-9,0.0,0.0,0.0
base,4497,20-29,0.0,0.0,0.0
base,4498,0-9,0.0,0.0,0.0
base,4499,60+,0.1,0.1,0.07513107696422992
base,4500,0-9,0.0,0.0,0.0
base,4501,0-9,0.0,0.0,0.0
base,4502,30-39,0.0,0.0,0.0
base,4503,10-19,0.05,0.3333333333333333,0.2960819109658652
base,4504,10-19,0.0,0.0,0.0
base,4505,10-19,0.0,0.0,0.0
base,4506,20-29,0.0,0.0,0.0
base,4507,0-9,0.05,0.5,0.1710330840677181
base,4508,10-19,0.05,0.2,0.0890802702182344
base,4509,0-9,0.0,0.0,0.0
base,4510,10-19,0.0,0.0,0.0
base,4511,0-9,0.0,0.0,0.0
base,4512,30-39,0.05,0.1,0.05502294157452004
base,4513,20-29,0.0,0.0,0.0
base,4514,20-29,0.05,0.14285714285714285,0.10633668103022985
base,4515,0-9,0.05,0.5,0.17723928678404774
base,4516,10-19,0.0,0.0,0.0
base,4517,30-39,0.0,0.0,0.0
base,4518,0-9,0.0,0.0,0.0
base,4519,0-9,0.0,0.0,0.0
base,4520,0-9,0.05,0.3333333333333333,0.11731968150568911
base,4521,40-49,0.05,0.07692307692307693,0.0665137718990262
base,4522,0-9,0.0,0.0,0.0
base,4523,20-29,0.0,0.0,0.0
base,4524,0-9,0.0,0.0,0.0
base,4525,0-9,0.05,0.3333333333333333,0.1309019901681972
base,4526,10-19,0.05,0.2,0.09165402792833294
base,4527,0-9,0.0,0.0,0.0
base,4528,30-39,0.05,0.09090909090909091,0.05603691580168026
base,4529,0-9,0.0,0.0,0.0
base,4530,10-19,0.0,0.0,0.0
base,4531,0-9,0.0,0.0,0.0
base,4532,10-19,0.0,0.0,0.0
base,4533,10-19,0.0,0.0,0.0
base,4534,20-29,0.0,0.0,0.0
base,4535,10-19,0.0,0.0,0.0
base,4536,10-19,0.0,0.0,0.0
base,4537,10-19,0.0,0.0,0.0
base,4538,10-19,0.0,0.0,0.0
base,4539,10-19,0.0,0.0,0.0
base,4540,0-9,0.1,1.0,0.3841032025833937
base,4541,10-19,0.0,0.0,0.0
base,4542,10-19,0.05,0.2,0.13120507751234178
base,4543,10-19,0.0,0.0,0.0
base,4544,30-39,0.1,0.2222222222222222,0.35256832412172806
base,4545,0-9,0.0,0.0,0.0
base,4546,0-9,0.0,0.0,0.0
base,4547,10-19,0.0,0.0,0.0
base,4548,10-19,0.0,0.0,0.0
base,4549,20-29,0.1,0.2857142857142857,0.14463887614221466
base,4550,10-19,0.05,0.25,0.19519002499605084
base,4551,0-9,0.0,0.0,0.0
base,4552,10-19,0.0,0.0,0.0
base,4553,10-19,0.0,0.0,0.0
base,4554,0-9,0.0,0.0,0.0
base,4555,20-29,0.1,0.2857142857142857,0.18061875393273735
base,4556,0-9,0.0,0.0,0.0
base,4557,10-19,0.0,0.0,0.0
base,4558,10-19,0.05,0.25,0.10889376106823218
base,4559,0-9,0.05,0.3333333333333333,0.1309019901681972
base,4560,20-29,0.0,0.0,0.0
base,4561,30-39,0.05,0.1,0.06139304560474655
base,4562,20-29,0.0,0.0,0.0
base,4563,0-9,0.05,0.5,0.2640681225725909
base,4564,0-9,0.0,0.0,0.0
