entity_name remap_id
"Customers who prefer toppings" 6769
"Customers who like spicy flavors" 6770
"Customers who value for the price" 6771
"local beer selection" 6772
"gluten-free menu options" 6773
"smoked meat" 6774
"Fans of vintage atmosphere" 6775
"nostalgic vibes" 6776
"Greek pastries" 6777
"Fans of Greek pastries" 6778
"Sonoran flavors" 6779
"Fried spring rolls" 6780
"Bun noodle bowls" 6781
"Charbroiled sliced beef" 6782
"Clarksboro" 6783
"wait system" 6784
"Westmont" 6785
"thin and crispy crust" 6786
"coal-fired oven taste" 6787
"variety in the menu" 6788
"Busy professionals" 6789
"North Hullen" 6790
"Tea drinkers" 6791
"Vail" 6792
"cheese pizza" 6793
"buffalo chicken pizza" 6794
"variety of pizza" 6795
"quality salads" 6796
"recliners" 6797
"online ticket booking" 6798
"updated facilities" 6799
"modern furnishings" 6800
"rooftop lounges" 6801
"libraries" 6802
"saltwater pools" 6803
"workout areas" 6804
"Guests seeking modern furnishings" 6805
"Guests seeking rooftop lounges" 6806
"Guests seeking amenities" 6807
"Saltwater pool" 6808
"Workout area" 6809
"rooftop lounge" 6810
"exploring flavors" 6811
"Gay bar" 6812
"Gay bar lovers" 6813
"Smoking environment" 6814
"Non-smokers" 6815
"Chadds Ford" 6816
"sustainable ingredients" 6817
"pizza combinations" 6818
"hibachi-style dining" 6819
"charismatic chefs" 6820
"rewards program" 6821
"birthday free meals" 6822
"Liquid nitrogen ice cream" 6823
"playful presentation" 6824
"smoke effects" 6825
"group events" 6826
"social gatherings" 6827
"Pool hall" 6828
"Cafes" 6829
"Great selection of books" 6830
"Beautiful location" 6831
"quick stop" 6832
"Morning commute" 6833
"brunch drinks" 6834
"Formal meetings" 6835
"Florissant" 6836
"traditional donuts" 6837
"Long Johns" 6838
"New Port Richey" 6839
"South Tampa" 6840
"trendy neighborhood setting" 6841
"Feasterville Trevose" 6842
"unassuming" 6843
"Crab lovers" 6844
"all-you-can-eat sushi" 6845
"lively casino setting" 6846
"Pakistani restaurant" 6847
"informal setting" 6848
"Hibachi enthusiasts" 6849
"Mount Laurel" 6850
"Saloon" 6851
"potentially long wait" 6852
"lively bar vibe" 6853
"View enthusiasts" 6854
"Ruskin, Florida" 6855
"Motorsports venue" 6856
"exciting races" 6857
"Fans of motorsports" 6858
"Chester" 6859
"outdoor sporting events" 6860
"soccer" 6861
"passionate" 6862
"Fans of outdoor sporting events" 6863
"Soccer enthusiasts" 6864
"Individuals seeking passionate atmosphere" 6865
"People who appreciate well-maintained facilities" 6866
"Asian baked goods" 6867
"Chinese baked goods" 6868
"fruit cakes" 6869
"egg custards" 6870
"savory bakery items" 6871
"City Hall" 6872
"Government building" 6873
"panoramic views of the city" 6874
"talented nail technicians" 6875
"Personalized nail art" 6876
"solid beer selection" 6877
"Fans of neighborhood bars" 6878
"Fans of tender steaks" 6879
"Individuals who appreciate attentive service" 6880
"vinyl collectors" 6881
"vinyl" 6882
"variety of dining options" 6883
"huge sandwiches" 6884
"Hometown restaurant" 6885
"Farm-fresh treats" 6886
"Creamy treats" 6887
"Fun seekers" 6888
"beach town" 6889
"Beach town atmosphere enthusiasts" 6890
"Harahan" 6891
"clean dining environments" 6892
"Rosemont" 6893
"Italian meals" 6894
"Balloon Race" 6895
"Sky sight" 6896
"early morning" 6897
"beautiful sights" 6898
"Celebrating special occasions" 6899
"lovely ambiance" 6900
"pet-friendly events" 6901
"picturesque environment" 6902
"vendors" 6903
"simple dining experience" 6904
"decent portions" 6905
"brews" 6906
"near train tracks" 6907
"Romantic couples" 6908
"classy setting" 6909
"avocado" 6910
"Creve Coeur" 6911
"professional waxing services" 6912
"efficient waxing services" 6913
"People who enjoy waxing" 6914
"Cookie" 6915
"high-quality flavors" 6916
"Cookie lovers" 6917
"cold brew" 6918
"Sweet cold brew" 6919
"go-karting" 6920
"mini-golf" 6921
"virtual reality" 6922
"coasters" 6923
"friends' gatherings" 6924
"Cubanos" 6925
"Cuban cocktails" 6926
"Atmosphere enthusiasts" 6927
"Barataria Preserve" 6928
"landscape" 6929
"photography opportunities" 6930
"Photographers" 6931
"enjoyable deli experiences" 6932
"mixed grills" 6933
"quiet setting" 6934
"Mediterranean restaurant" 6935
"Middle Eastern restaurant" 6936
"inventive options" 6937
"Locally owned establishments" 6938
"egg waffles" 6939
"shaved ice" 6940
"artisan cheese" 6941
"Dining experience seekers" 6942
"Plumsteadville" 6943
"American pub fare" 6944
"German twist" 6945
"First dates" 6946
"Casual meet-ups" 6947
"Great place" 6948
"variety in flavors" 6949
"made-to-order options" 6950
"LGBTQ+ nightlife" 6951
"diverse music selection" 6952
"dance floors" 6953
"vintage fashion" 6954
"Retro apparel" 6955
"apparel" 6956
"Rockabilly clothing" 6957
"antique items" 6958
"Lovers of unique clothing" 6959
"Eclectic clothing lovers" 6960
"Shoppers seeking retro apparel" 6961
"Rockabilly enthusiasts" 6962
"Individuals interested in antiques" 6963
"urban dining" 6964
"less decorative atmosphere" 6965
"remote location" 6966
"buffet dining" 6967
"bakery goodies" 6968
"freshly prepared" 6969
"Luxury lifestyle products" 6970
"Items for women" 6971
"Luxury products" 6972
"Women’s items" 6973
"Baby shower gifts" 6974
"Thoughtful presents for females" 6975
"changing daily flavors" 6976
"unique serving style" 6977
"homelike atmosphere" 6978
"Ardmore Farmers Market" 6979
"variety of vendors" 6980
"offerings" 6981
"People who browse for items" 6982
"People who don't mind crowds" 6983
"car" 6984
"environmental consciousness" 6985
"car options" 6986
"coverage" 6987
"Car-sharing service" 6988
"Transportation service" 6989
"great coverage" 6990
"environmental friendliness" 6991
"non-profit" 6992
"tabletop gaming" 6993
"Game store" 6994
"extensive game selection" 6995
"Fans of board games" 6996
"Fans of tabletop gaming" 6997
"variety of pizzas" 6998
"knowledgeable therapists" 6999
"all-you-can-eat deals" 7000
"mixed drinks" 7001
"river views" 7002
"Fans of mixed drinks" 7003
"Fans of pub atmosphere" 7004
"toasted sandwiches" 7005
"variety of fresh ingredients" 7006
"in-house made" 7007
"thoughtful gestures" 7008
"Umbrellas" 7009
"People seeking affordable prices" 7010
"People who appreciate thoughtful gestures" 7011
"comics" 7012
"Star Wars" 7013
"trade books" 7014
"organized space" 7015
"Fans of comics" 7016
"Individuals seeking organized space" 7017
"historical decor" 7018
"Wellness coaching" 7019
"Recreation center" 7020
"DMV services" 7021
"Government office" 7022
"Individuals seeking DMV services" 7023
"long waiting times" 7024
"hassles" 7025
"skill" 7026
"quick services" 7027
"Individuals seeking affordable beauty services" 7028
"Individuals seeking efficient beauty services" 7029
"Individuals who value professionalism" 7030
"Individuals who value skill" 7031
"Individuals who prefer quick services" 7032
"Individuals seeking reasonable prices" 7033
"bachelorette parties" 7034
"Friends and family" 7035
"diverse drinks" 7036
"Wine connoisseurs" 7037
"People with taste for quality ingredients" 7038
"cheese plates" 7039
"curated selections" 7040
"French cafe" 7041
"Comic book shop" 7042
"graphic novels" 7043
"collectibles" 7044
"Comic book enthusiasts" 7045
"Casual readers" 7046
"Berry Hill" 7047
"Fans of social atmospheres" 7048
"Fans of authentic New York style pizza" 7049
"taste of Brooklyn" 7050
"authentic sushi" 7051
"adventurous" 7052
"Hippie-themed decor" 7053
"Fans of unique atmosphere" 7054
"flavorful cocktails" 7055
"generous serving sizes" 7056
"industrial chic" 7057
"Fans of chic ambiance" 7058
"Fans of artsy ambiance" 7059
"Fans of generous serving sizes" 7060
"Fans of live entertainment" 7061
"holiday shopping" 7062
"ice skating" 7063
"People" 7064
"Holiday event" 7065
"household items" 7066
"well-stocked store" 7067
"interesting atmosphere" 7068
"gratifying" 7069
"nights out" 7070
"Young professionals" 7071
"People seeking vibrant nightlife" 7072
"hospitality" 7073
"reasonably priced menus" 7074
"Workout" 7075
"High-intensity workout" 7076
"Enthusiastic instructors" 7077
"Helpful instructors" 7078
"various wing flavors" 7079
"crispy fries" 7080
"fresh bagels" 7081
"delicious bagels" 7082
"Supporters of local vendors" 7083
"sustainability" 7084
"Culinary students" 7085
"Kitchen gadget enthusiasts" 7086
"Culinary center" 7087
"diverse classes" 7088
"well-appointed cooking stations" 7089
"kitchen supplies" 7090
"culinary education" 7091
"cooking classes" 7092
"Diners seeking good portions" 7093
"flair" 7094
"drag show brunches" 7095
"relaxed neighborhood vibe" 7096
"rotating menu" 7097
"Casual wine nights" 7098
"American burgers" 7099
"generous portion size" 7100
"quieter dining environment" 7101
"Flower Show" 7102
"floral displays" 7103
"cultural themes" 7104
"gardening" 7105
"Relaxing with friends" 7106
"Quiet date" 7107
"vintage charm" 7108
"over-the-top decor" 7109
"high-class" 7110
"good quality toppings" 7111
"Fruit ice cream" 7112
"Instagrammable" 7113
"Fans of fruit" 7114
"Fans of Asian flavors" 7115
"Discounts for bringing own cups" 7116
"service industry workers" 7117
"Bar & Restaurant" 7118
"gaming consoles" 7119
"Fans of casual bars" 7120
"Fans of fun bars" 7121
"memorabilia" 7122
"souvenirs" 7123
"unique shopping experiences" 7124
"Fans of The Dukes of Hazzard" 7125
"Nostalgia enthusiasts" 7126
"fresh salad" 7127
"Organic salad" 7128
"variety of salad options" 7129
"unique dressings" 7130
"Flavorful burger" 7131
"customizable burger" 7132
"local favorite" 7133
"Stuffed burger" 7134
"quirky themes" 7135
"Fans of quirky themes" 7136
"Clementon" 7137
"delis" 7138
"complimentary pickles" 7139
"jambalaya" 7140
"red beans & rice" 7141
"hot & spicy shrimp" 7142
"Mai Fun" 7143
"Singapore noodles" 7144
"sesame chicken" 7145
"fried wontons" 7146
"playground" 7147
"Outdoor activity location" 7148
"Pad See Ewe" 7149
"Tom Ka Soup" 7150
"red curry" 7151
"chicken kalbi bibimbap" 7152
"short ribs" 7153
"easy access to nightlife" 7154
"parking perks" 7155
"presentation" 7156
"size" 7157
"tasty margaritas" 7158
"chilaquiles" 7159
"interactive bar staff" 7160
"Soccer fans" 7161
"Italian delicacies" 7162
"gourmet cheeses" 7163
"Imported meats" 7164
"neighborhood spot" 7165
"BYOB restaurant lovers" 7166
"Glassboro" 7167
"late-night bites" 7168
"comedy nights" 7169
"movie theaters" 7170
"bowling alleys" 7171
"venue space" 7172
"conferences" 7173
"volunteer recognition gatherings" 7174
"museum experiences" 7175
"informative" 7176
"detailed" 7177
"New Orleans' past" 7178
"Hockessin" 7179
"farm-like" 7180
"high-quality desserts" 7181
"unique grocery items" 7182
"unique drink designs" 7183
"Hunters of hidden gem eateries" 7184
"cigars" 7185
"cigar bar" 7186
"upscale settings" 7187
"sophisticated atmosphere" 7188
"premium drinks" 7189
"Quality cigars" 7190
"Local vendors' products" 7191
"integrity" 7192
"Wine, Liquor & Beer" 7193
"Cigar aficionados" 7194
"Goodie baskets" 7195
"seasonal/holiday items" 7196
"holiday items" 7197
"tasteful" 7198
"flavor choices" 7199
"concert goers" 7200
"event enthusiasts" 7201
"variety of sections" 7202
"Wax Studio" 7203
"Minimal pain during waxing" 7204
"Christian-themed decor" 7205
"sushi burrito" 7206
"unique sushi burrito creations" 7207
"Fans of rolls" 7208
"Museum by Moonlight" 7209
"cultural event" 7210
"Individuals who enjoy reliving their childhood" 7211
"People who support a good cause" 7212
"Italian entrees" 7213
"healthy desserts" 7214
"oxtail" 7215
"wait" 7216
"loud music" 7217
"Smoothie enthusiasts" 7218
"diverse and flavorful" 7219
"lively shopping center" 7220
"Pizza fans" 7221
"luxurious setting" 7222
"posh" 7223
"Rum-based drinks" 7224
"well-designed" 7225
"Generous happy hour deals" 7226
"Saint Louis Galleria" 7227
"Apple Store" 7228
"electronics store" 7229
"knowledgeable employees" 7230
"convenient reservation options" 7231
"easy checkout processes" 7232
"large selection of Apple products" 7233
"Feasterville" 7234
"clean and well-maintained" 7235
"birthday party options" 7236
"appreciated by customers" 7237
"laser tag" 7238
"Community festival" 7239
"cover bands" 7240
"Horsham" 7241
"generous spread" 7242
"cheese sandwich" 7243
"daring" 7244
"Fans of bakery items" 7245
"People who prefer cozy atmosphere" 7246
"rooftop options" 7247
"taco choices" 7248
"oils" 7249
"vinegars" 7250
"Gourmet shoppers" 7251
"great deals" 7252
"general merchandise" 7253
"seasonal products" 7254
"Pet care facility" 7255
"Quality care" 7256
"Individual attention" 7257
"Comfortable boarding options" 7258
"Creative experience" 7259
"well-stocked bar" 7260
"Made-from-scratch pasta" 7261
"Specialty ingredients" 7262
"Gourmet store" 7263
"gourmet popsicles" 7264
"popsicles" 7265
"fun flavors" 7266
"natural treats" 7267
"Fans of unique gourmet popsicles" 7268
"Fans of gelato" 7269
"Waxing Boutique" 7270
"gentle waxing techniques" 7271
"People seeking waxing services" 7272
"attentive owners" 7273
"Customer feedback" 7274
"nice view" 7275
"Farm-to-table experience" 7276
"buffalo mozzarella" 7277
"Lovers of Italian pizza" 7278
"Fans of good service" 7279
"stylish escape" 7280
"clever drinks" 7281
"quality bites" 7282
"People seeking stylish escape" 7283
"Mula steak" 7284
"roller coaster" 7285
"Amusement park ride" 7286
"intense drops" 7287
"breathtaking views" 7288
"fast speeds" 7289
"Thrill-seeking enthusiasts" 7290
"Roller coaster enthusiasts" 7291
"European beer" 7292
"polished" 7293
"generous cheese toppings" 7294
"Straight-razor shaves" 7295
"Matthew" 7296
"fresh coffee" 7297
"Restaurant week" 7298
"classic diner ambiance" 7299
"warm and friendly" 7300
"Individuals who enjoy beachfront locations" 7301
"Atmospheric environments" 7302
"People seeking lively venues" 7303
"Early risers" 7304
"Vegan customers" 7305
"sizable charcuterie boards" 7306
"Guests seeking attentive service" 7307
"Guests seeking charcuterie" 7308
"changing menus" 7309
"diverse drink selection" 7310
"chicken salad" 7311
"quick grab-and-go options" 7312
"Fans of chicken salad" 7313
"People seeking quick options" 7314
"Individuals who value cleanliness" 7315
"Affton" 7316
"festive holiday ambiance" 7317
"attentive server staff" 7318
"spacious bar" 7319
"visually appealing bar" 7320
"Business professionals" 7321
"Lovers of elegant ambiance" 7322
"People seeking private dining" 7323
"creative seasonings" 7324
"extensive options" 7325
"Cheat meal" 7326
"Fried chicken lovers" 7327
"People seeking filling meals" 7328
"veggie burgers" 7329
"Crepe lovers" 7330
"Levittown" 7331
"nostalgic feel" 7332
"Fans of ice cream parlors" 7333
"order accuracy" 7334
"People seeking pampering" 7335
"People willing to pay premium" 7336
"After work" 7337
"Mexican baked goods" 7338
"colorful ambience" 7339
"well-priced" 7340
"Steak restaurant" 7341
"veggie chimichanga" 7342
"taco salad" 7343
"comfortable ambiance" 7344
"People seeking live music" 7345
"downtown nashville" 7346
"whiskey bar" 7347
"valet parking" 7348
"waterfront view" 7349
"Relaxing experience" 7350
"well-cooked" 7351
"Lunch deal seekers" 7352
"American diner meals" 7353
"Diner enthusiasts" 7354
"Salmon salad" 7355
"popular among locals" 7356
"Made-to-order ice cream" 7357
"quality customer service" 7358
"Fans of friendly staff" 7359
"Philadelphia's Chinatown Square" 7360
"Southeast Asian BBQ meats" 7361
"BBQ meats" 7362
"Fans of Southeast Asian BBQ meats" 7363
"Pasta lovers" 7364
"Holiday lights" 7365
"arts and entertainment" 7366
"Family attraction" 7367
"synchronized light displays" 7368
"Decorated areas" 7369
"magical" 7370
"Enchanting" 7371
"Holiday lights enthusiasts" 7372
"Arts and entertainment enthusiasts" 7373
"Pan-Asian" 7374
"vibrant settings" 7375
"Italian hoagies" 7376
"bogo burgers" 7377
"Dinner diners" 7378
"non-touristy" 7379
"range of spiciness levels" 7380
"unknown" 7381
"Cajun twist" 7382
"bento boxes" 7383
"free kimchi" 7384
"self serve water" 7385
"plants" 7386
"trees" 7387
"gardening seminars" 7388
"personalized advice" 7389
"garden arts" 7390
"garden center" 7391
"People looking for a great selection" 7392
"Those who enjoy trying new wines" 7393
"free drink promotions" 7394
"USF" 7395
"indoor/outdoor spaces" 7396
"versatile spaces" 7397
"smog check services" 7398
"Automotive service" 7399
